开课状态,课程名称,学分,考核方式,课程性质,任课教师,选课课号,起止周,开课学院,<td>上课时间</td>,<td>上课地点</td>,<td>合班信息</td>
已开,现代礼仪,2,考查,社会发展与公民教育,赵蓉,(2019-2020-2)-XJ000070-40623-1,4月14日,教务处,<td>周二第10.11.12节{第4-14周}</td>,<td>第12教研楼114</td>,<td>&nbsp;</td>
0,跨文化交际,2, ,外语模块,缪莉杨,(2019-2020-2)-A1102080-04127-1,1月16日,外国语学院,<td>周二第3.4节{第1-16周}</td>,<td>第7教研楼南119</td>,<td>&nbsp;</td>
已开,WTO与全球化资本投资,2,考查,文明对话与国际视野,高星华,(2019-2020-2)-C1292006-40231-5,1月16日,人文艺术与数字媒体学院、法学院,<td>周二第10.11节{第1-16周}</td>,<td>第3教研楼401</td>,<td>&nbsp;</td>
已开,个人与社会,2,考查,社会发展与公民教育,王国枫,(2019-2020-2)-C1293001-40585-2,1月16日,人文艺术与数字媒体学院、法学院,<td>周四第8.9节{第1-16周}</td>,<td>第7教研楼南503</td>,<td>&nbsp;</td>
已开,人工智能中的法律问题,2,考查,社会发展与公民教育,宁利昂,(2019-2020-2)-C1292051-42218-4,1月16日,人文艺术与数字媒体学院、法学院,<td>周四第6.7节{第1-16周}</td>,<td>第12教研楼303</td>,<td>&nbsp;</td>
已开,数学建模基础(A),2,考查,科技发展与科学精神,何洪津/裘哲勇/程宗毛,(2019-2020-2)-C0797002-04020-4,1月11日,理学院,"<td title=""周三第10.11.12节{第1-11周};周六第6.7.8节{第1-11周}"">周三第10.11.12节{第1-11周}...</td>",<td>第6教研楼北102;第6教研楼北102</td>,<td>&nbsp;</td>
已开,数学建模方法与应用(A),2,考查,科技发展与科学精神,何洪津/裘哲勇/程宗毛,(2019-2020-2)-C0797003-04020-4,1月11日,理学院,"<td title=""周三第10.11.12节{第1-11周};周六第6.7.8节{第1-11周}"">周三第10.11.12节{第1-11周}...</td>",<td>第6教研楼北102;第6教研楼北102</td>,<td>&nbsp;</td>
已开,宝玉石鉴赏,2,考查,科技任选,陈斌/吴红梅,(2019-2020-2)-XJ000196-XJ199-1,4月14日,教务处,<td>周三第10.11.12节{第4-14周}</td>,<td>浙江水利水电学院实验中102</td>,<td>&nbsp;</td>
已开,心理学导论,2,考查,心理健康选修,徐琳,(2019-2020-2)-C1299019-40950-3,1月16日,人文艺术与数字媒体学院、法学院,<td>周二第6.7节{第1-16周}</td>,<td>第7教研楼北316</td>,<td>&nbsp;</td>
已开,互联网经典案例与学生创业,2,考查,经管任选,万建峰,(2019-2020-2)-XJ000236-XJ104-1,4月14日,教务处,<td>周二第10.11.12节{第4-14周}</td>,"<td title=""浙江经贸职业技术学院1号楼（知仁楼）201"">浙江经贸职业技术学院1号楼（知仁楼）20...</td>",<td>&nbsp;</td>
已开,浙江文化,2,考查,人文任选,徐晓芳,(2019-2020-2)-XJ000237-XJ236-1,4月14日,教务处,<td>周日第6.7.8节{第4-14周}</td>,<td>浙江警官职业学院D311</td>,<td>&nbsp;</td>
已开,多媒体课件的设计与制作,2,考查,科技发展与科学精神,陈梅,(2019-2020-2)-C1592002-16003-2,1月16日,人文艺术与数字媒体学院、法学院,<td>周二第8.9节{第1-16周}</td>,<td>第7教研楼南309</td>,<td>&nbsp;</td>
已开,西方建筑艺术赏析,2,考查,艺术创作与审美体验,张振颖,(2019-2020-2)-C1592018-41178-1,1月16日,人文艺术与数字媒体学院、法学院,<td>周四第6.7节{第1-16周}</td>,<td>第12教研楼405</td>,<td>&nbsp;</td>
已开,美术鉴赏,2,考查,艺术创作与审美体验,宋珊琳,(2019-2020-2)-C1592019-16038-1,1月16日,人文艺术与数字媒体学院、法学院,<td>周四第8.9节{第1-16周}</td>,<td>第12教研楼402</td>,<td>&nbsp;</td>
已开,大学军事,2, ,课外必修,吴周礼,(2019-2020-2)-W0001020-lst27-6,5月16日,体育教学部,"<td title=""周一第10.11.12节{第5-16周|单周}"">周一第10.11.12节{第5-16周|...</td>",<td>第3教研楼305</td>,<td>&nbsp;</td>
已开,希腊罗马文明的哲学、政治与法律,2,考查,文明对话与国际视野,苏紫衡,(2019-2020-2)-C2892004-41867-1,1月16日,人文艺术与数字媒体学院、法学院,<td>周一第10.11节{第1-16周}</td>,<td>第7教研楼南319</td>,<td>&nbsp;</td>
已开,影响世界的植物,2,考查,人文经典与人文修养,唐平,(2019-2020-2)-C2092023-40980-1,1月16日,材料与环境工程学院,<td>周二第8.9节{第1-16周}</td>,<td>第6教研楼北206</td>,<td>&nbsp;</td>
已开,声乐表演学习及实践,2,考查,艺术创作与审美体验,徐艳,(2019-2020-2)-C5692020-41189-2,1月16日,团委,<td>周二第3.4节{第1-16周}</td>,<td>活动中心104</td>,<td>&nbsp;</td>
0,商务英语,2, ,外语模块,周益飞,(2019-2020-2)-A1102800-40090-1,1月16日,外国语学院,<td>周二第1.2节{第1-16周}</td>,<td>第6教研楼中109</td>,<td>&nbsp;</td>
0,商务英语,2, ,外语模块,钟京霞,(2019-2020-2)-A1102800-40327-6,1月16日,外国语学院,<td>周二第6.7节{第1-16周}</td>,<td>第7教研楼南409</td>,<td>&nbsp;</td>
已开,现代生命科学导论,2,考查,科技发展与科学精神,徐铭恩/索海瑞,(2019-2020-2)-C1992002-40312-1,1月16日,自动化学院（人工智能学院）,<td>周一第10.11节{第1-16周}</td>,<td>第3教研楼211</td>,<td>&nbsp;</td>
已开,生物医学信息学导论,2,考查,科技发展与科学精神,范明/王训恒/厉力华,(2019-2020-2)-C1992001-41510-1,1月16日,自动化学院（人工智能学院）,<td>周四第8.9节{第1-16周}</td>,<td>第12教研楼212</td>,<td>&nbsp;</td>
0,英语4,2, ,外语模块,邬静洁,(2019-2020-2)-A1101016-04046-1,1月16日,外国语学院,<td>周三第1.2节{第1-16周}</td>,<td>第3教研楼211</td>,<td>&nbsp;</td>
0,实用翻译,2, ,外语模块,胡淼,(2019-2020-2)-A1103780-04118-2,1月16日,外国语学院,<td>周二第3.4节{第1-16周}</td>,<td>第6教研楼中119</td>,<td>&nbsp;</td>
0,实用翻译,2, ,外语模块,胡淼,(2019-2020-2)-A1103780-04118-4,1月16日,外国语学院,<td>周三第3.4节{第1-16周}</td>,<td>第6教研楼中309</td>,<td>&nbsp;</td>
0,跨文化交际,2, ,外语模块,胡婷婷,(2019-2020-2)-A1102080-40089-4,1月16日,外国语学院,<td>周五第3.4节{第1-16周}</td>,<td>第7教研楼南515</td>,<td>&nbsp;</td>
0,跨文化交际,2, ,外语模块,吕欣,(2019-2020-2)-A1102080-40638-4,1月16日,外国语学院,<td>周五第1.2节{第1-16周}</td>,<td>第6教研楼中105</td>,<td>&nbsp;</td>
0,跨文化交际,2, ,外语模块,朱羽颖,(2019-2020-2)-A1102080-04192-2,1月16日,外国语学院,<td>周一第3.4节{第1-16周}</td>,<td>第7教研楼南311</td>,<td>&nbsp;</td>
0,商务英语,2, ,外语模块,周益飞,(2019-2020-2)-A1102800-40090-4,1月16日,外国语学院,<td>周一第6.7节{第1-16周}</td>,<td>第7教研楼南115</td>,<td>&nbsp;</td>
0,英语应用文写作,2, ,外语模块,党兆颖,(2019-2020-2)-A1103190-04191-1,1月16日,外国语学院,<td>周二第1.2节{第1-16周}</td>,<td>第7教研楼南315</td>,<td>&nbsp;</td>
已开,成长心理学,1,考查,心理健康选修,陈文干,(2019-2020-2)-C2399005-40696-8,1月16日,马克思主义学院,<td>周四第8.9节{第1-16周|单周}</td>,<td>第7教研楼北120</td>,<td>&nbsp;</td>
已开,成长心理学,1,考查,心理健康选修,陈文干,(2019-2020-2)-C2399005-40696-11,1月16日,马克思主义学院,<td>周二第3.4节{第1-16周|双周}</td>,<td>第7教研楼北120</td>,<td>&nbsp;</td>
已开,体育-篮球(男),1,考查,校定必修,宗红利,(2019-2020-2)-T1300001-04138-1,1月16日,体育教学部,<td>周二第1.2节{第1-16周}</td>,<td>西边篮球场</td>,<td>&nbsp;</td>
 ,体育-篮球(男),1,考查,校定必修,计营,(2019-2020-2)-T1300001-41310-2,1月16日,体育教学部,<td>周一第3.4节{第1-16周}</td>,<td>西边篮球场</td>,<td>&nbsp;</td>
 ,体育-篮球(男),1,考查,校定必修,计营,(2019-2020-2)-T1300001-41310-4,1月16日,体育教学部,<td>周一第8.9节{第1-16周}</td>,<td>西边篮球场</td>,<td>&nbsp;</td>
 ,体育-篮球(男),1,考查,校定必修,刘岩,(2019-2020-2)-T1300001-42364-1,1月16日,体育教学部,<td>周五第1.2节{第1-16周}</td>,<td>西边篮球场</td>,<td>&nbsp;</td>
 ,体育-篮球(女),1,考查,校定必修,朱玲,(2019-2020-2)-T1300002-04076-4,1月16日,体育教学部,<td>周五第3.4节{第1-16周}</td>,<td>西边篮球场</td>,<td>&nbsp;</td>
 ,体育-网球(男),1,考查,校定必修,张佳佳,(2019-2020-2)-T1300004-41814-6,1月16日,体育教学部,<td>周五第3.4节{第1-16周}</td>,<td>西边网球场</td>,<td>&nbsp;</td>
 ,体育-网球(男),1,考查,校定必修,张佳佳,(2019-2020-2)-T1300004-41814-7,1月16日,体育教学部,<td>周五第6.7节{第1-16周}</td>,<td>西边网球场</td>,<td>&nbsp;</td>
 ,体育-网球(女),1,考查,校定必修,童慧儿,(2019-2020-2)-T1300005-40451-7,1月16日,体育教学部,<td>周四第3.4节{第1-16周}</td>,<td>西边网球场</td>,<td>&nbsp;</td>
 ,体育-体育舞蹈(男),1,考查,校定必修,李勃衍,(2019-2020-2)-T1300011-41655-1,1月16日,体育教学部,<td>周一第1.2节{第1-16周}</td>,<td>第一餐厅三楼形体房3</td>,<td>&nbsp;</td>
 ,体育-无线电测向(女),1,考查,校定必修,朱玲,(2019-2020-2)-T1300012-04076-1,1月16日,体育教学部,<td>周二第6.7节{第1-16周}</td>,<td>西北田径场</td>,<td>&nbsp;</td>
 ,体育-无线电测向(女),1,考查,校定必修,童慧儿,(2019-2020-2)-T1300012-40451-1,1月16日,体育教学部,<td>周二第1.2节{第1-16周}</td>,<td>西北田径场</td>,<td>&nbsp;</td>
 ,体育-无线电测向(男),1,考查,校定必修,于永生,(2019-2020-2)-T1300013-40318-5,1月16日,体育教学部,<td>周四第1.2节{第1-16周}</td>,<td>西北田径场</td>,<td>&nbsp;</td>
 ,体育-排球(男),1,考查,校定必修,李毅军,(2019-2020-2)-T1300015-40251-2,1月16日,体育教学部,<td>周二第3.4节{第1-16周}</td>,<td>西边排球场</td>,<td>&nbsp;</td>
 ,体育-排球(男),1,考查,校定必修,朱汉义,(2019-2020-2)-T1300015-40319-4,1月16日,体育教学部,<td>周一第8.9节{第1-16周}</td>,<td>西边排球场</td>,<td>&nbsp;</td>
 ,体育-排球(男),1,考查,校定必修,徐文祥,(2019-2020-2)-T1300015-41857-7,1月16日,体育教学部,<td>周五第6.7节{第1-16周}</td>,<td>西边排球场</td>,<td>&nbsp;</td>
 ,体育-形体(女),1,考查,校定必修,颜意娜,(2019-2020-2)-T1300017-04110-1,1月16日,体育教学部,<td>周一第6.7节{第1-16周}</td>,<td>第一餐厅三楼形体房1</td>,<td>&nbsp;</td>
 ,体育-乒乓球(男),1,考查,校定必修,安东,(2019-2020-2)-T1300019-40731-2,1月16日,体育教学部,<td>周一第6.7节{第1-16周}</td>,<td>第一餐厅三楼乒乓球B场地</td>,<td>&nbsp;</td>
 ,体育-羽毛球(男),1,考查,校定必修,杨小鲁,(2019-2020-2)-T1300020-41385-5,1月16日,体育教学部,<td>周四第1.2节{第1-16周}</td>,<td>活动中心一楼羽毛球场</td>,<td>&nbsp;</td>
 ,体育-羽毛球(女),1,考查,校定必修,宗红利,(2019-2020-2)-T1300021-04138-4,1月16日,体育教学部,<td>周五第8.9节{第1-16周}</td>,<td>活动中心一楼羽毛球场</td>,<td>&nbsp;</td>
 ,体育-户外拓展(男),1,考查,校定必修,李毅军,(2019-2020-2)-T1300026-40251-1,1月16日,体育教学部,<td>周五第1.2节{第1-16周}</td>,<td>西北田径场</td>,<td>&nbsp;</td>
 ,体育-散打与自由搏击(男),1,考查,校定必修,吕亚崙,(2019-2020-2)-T1300029-42166-1,1月16日,体育教学部,<td>周二第1.2节{第1-16周}</td>,<td>活动中心315</td>,<td>&nbsp;</td>
 ,体育-散打与自由搏击(男),1,考查,校定必修,吕亚崙,(2019-2020-2)-T1300029-42166-4,1月16日,体育教学部,<td>周五第3.4节{第1-16周}</td>,<td>活动中心315</td>,<td>&nbsp;</td>
 ,体育-散打与自由搏击(女),1,考查,校定必修,吕亚崙,(2019-2020-2)-T1300030-42166-1,1月16日,体育教学部,<td>周二第6.7节{第1-16周}</td>,<td>活动中心315</td>,<td>&nbsp;</td>
0,体育-健康体能,1,考查,校定必修,施鹏飞,(2019-2020-2)-T1300031-04156-1,1月16日,体育教学部,<td>周二第8.9节{第1-16周}</td>,<td>西北田径场</td>,<td>&nbsp;</td>
0,体育-健康体能,1,考查,校定必修,王兵,(2019-2020-2)-T1300031-40371-1,1月16日,体育教学部,<td>周一第8.9节{第1-16周}</td>,<td>西北田径场</td>,<td>&nbsp;</td>
0,体育-健康体能,1,考查,校定必修,刘岩,(2019-2020-2)-T1300031-42364-2,1月16日,体育教学部,<td>周四第8.9节{第1-16周}</td>,<td>西北田径场</td>,<td>&nbsp;</td>
 ,认识实习,1, ,实践,陈建军/陈杰,(2019-2020-2)-20182003-S2001340-1, ,材料与环境工程学院,<td>&nbsp;</td>,<td>&nbsp;</td>,<td>&nbsp;</td>
 ,软件工程实践,1, ,实践,马虹,(2019-2020-2)-20170596-S0500890-1, ,计算机学院（软件学院）,<td>&nbsp;</td>,<td>&nbsp;</td>,<td>&nbsp;</td>
 ,综合课程设计,2, ,实践,齐童巍,(2019-2020-2)-20171716-S1201700-1, ,人文艺术与数字媒体学院、法学院,<td>&nbsp;</td>,<td>&nbsp;</td>,<td>&nbsp;</td>
 ,律师业务实训,2, ,实践,宁松/李庆峰,(2019-2020-2)-20182810-S1200960-1, ,人文艺术与数字媒体学院、法学院,<td>&nbsp;</td>,<td>&nbsp;</td>,<td>&nbsp;</td>
 ,生产实习,3, ,实践,郭金秀,(2019-2020-2)-20181510-S2201380-1, ,经济学院,<td>&nbsp;</td>,<td>&nbsp;</td>,<td>&nbsp;</td>
 ,用户体验与交互设计课程设计,2, ,实践,段宇杰,(2019-2020-2)-20172811-S1502590-1, ,人文艺术与数字媒体学院、法学院,<td>&nbsp;</td>,<td>&nbsp;</td>,<td>&nbsp;</td>
 ,设计实践二,2, ,实践,曹静,(2019-2020-2)-20182808-S1500812-1, ,人文艺术与数字媒体学院、法学院,<td>&nbsp;</td>,<td>&nbsp;</td>,<td>&nbsp;</td>
 ,管理会计(F2)课程实验,0.5, ,实践,吴舒涵,(2019-2020-2)-20191401-S1402120-1, ,会计学院,<td>&nbsp;</td>,<td>&nbsp;</td>,<td>&nbsp;</td>
 ,设计实践四,2, ,实践,冯志鹏,(2019-2020-2)-20172808-S1500814-1, ,人文艺术与数字媒体学院、法学院,<td>&nbsp;</td>,<td>&nbsp;</td>,<td>&nbsp;</td>
 ,社会调查,1, ,实践,牛枫,(2019-2020-2)-20181845-S1401380-1, ,会计学院,<td>&nbsp;</td>,<td>&nbsp;</td>,<td>&nbsp;</td>
 ,会计学基础综合实验,1, ,实践,祝素月,(2019-2020-2)-20191401-S1401750-4, ,会计学院,<td>&nbsp;</td>,<td>&nbsp;</td>,<td>&nbsp;</td>
 ,会计学基础综合实验,1, ,实践,祝素月,(2019-2020-2)-20191483-S1401750-3, ,会计学院,<td>&nbsp;</td>,<td>&nbsp;</td>,<td>&nbsp;</td>
 ,审计综合实验,1, ,实践,何瑞雄,(2019-2020-2)-20181406-S1409190-2, ,会计学院,<td>&nbsp;</td>,<td>&nbsp;</td>,<td>&nbsp;</td>
 ,财务会计综合实验2,1, ,实践,侯金良,(2019-2020-2)-20181845-S1401800-1, ,会计学院,<td>&nbsp;</td>,<td>&nbsp;</td>,<td>&nbsp;</td>
 ,企业税务管理综合实验,1, ,实践,任小军,(2019-2020-2)-20171406-S1403550-1, ,会计学院,<td>&nbsp;</td>,<td>&nbsp;</td>,<td>&nbsp;</td>
 ,企业税务管理综合实验,1, ,实践,任小军,(2019-2020-2)-20171403-S1403550-1, ,会计学院,<td>&nbsp;</td>,<td>&nbsp;</td>,<td>&nbsp;</td>
 ,电子线路实习,2, ,实践,徐敏,(2019-2020-2)-20180601-S0400620-1, ,电子信息学院（微电子学院）,<td>&nbsp;</td>,<td>&nbsp;</td>,<td>&nbsp;</td>
 ,毕业设计,8, ,实践,褚长勇,(2019-2020-2)-20160197-S0100410-1, ,机械工程学院,<td>&nbsp;</td>,<td>&nbsp;</td>,<td>&nbsp;</td>
 ,C语言课程设计,2, ,实践,邵新平/覃森,(2019-2020-2)-20190706-S0700500-1, ,理学院,<td>&nbsp;</td>,<td>第6教研楼南402</td>,<td>&nbsp;</td>
 ,综合课程设计,2, ,实践,吴子朝,(2019-2020-2)-20172804-S1502670-1, ,人文艺术与数字媒体学院、法学院,<td>&nbsp;</td>,<td>&nbsp;</td>,<td>&nbsp;</td>
 ,学科综合实验,1, ,实践,姜勇,(2019-2020-2)-20181406-S1402290-2, ,会计学院,<td>&nbsp;</td>,<td>&nbsp;</td>,<td>&nbsp;</td>
 ,毕业设计(论文),8, ,实践,周亚雄/马良/温茜茜/沈炳珍/陈安宁/孙景蔚/朱喆/张辽/章辉/王国梁/毛崇峰,(2019-2020-2)-20161511-S2200720-1, ,经济学院,<td>&nbsp;</td>,<td>&nbsp;</td>,<td>&nbsp;</td>
 ,证券投资课程设计,2, ,实践,田穗,(2019-2020-2)-20171510-S2201660-1, ,经济学院,<td>&nbsp;</td>,<td>&nbsp;</td>,<td>&nbsp;</td>
 ,生产实习,3, ,实践,赵月旭,(2019-2020-2)-20181507-S2201380-2, ,经济学院,<td>&nbsp;</td>,<td>&nbsp;</td>,<td>&nbsp;</td>
 ,光电信息研究与创新实验,2, ,实践,黄清龙/黄春云,(2019-2020-2)-20170701-S0700600-1, ,理学院,<td>&nbsp;</td>,<td>第6教研楼南420</td>,<td>&nbsp;</td>
 ,基础心理学课程设计,2, ,实践,叶余建,(2019-2020-2)-20180315-S0300930-1, ,管理学院,<td>&nbsp;</td>,<td>&nbsp;</td>,<td>&nbsp;</td>
 ,创业运营仿真,2, ,实践,金鹏,(2019-2020-2)-20170314-S0300750-1, ,管理学院,<td>&nbsp;</td>,<td>&nbsp;</td>,<td>&nbsp;</td>
 ,管理信息系统课程设计,2, ,实践,张忠良,(2019-2020-2)-20180301-S0300860-1, ,管理学院,<td>&nbsp;</td>,<td>&nbsp;</td>,<td>&nbsp;</td>
 ,数据结构课程设计,2, ,实践,曾鸣,(2019-2020-2)-20180301-S0301760-1, ,管理学院,<td>&nbsp;</td>,<td>&nbsp;</td>,<td>&nbsp;</td>
 ,专业方向课程设计(电气工程),1, ,实践,章坚民,(2019-2020-2)-20170601-S0603730-3, ,自动化学院（人工智能学院）,<td>&nbsp;</td>,<td>&nbsp;</td>,<td>&nbsp;</td>
 ,综合课程设计,1, ,实践,吴茂刚,(2019-2020-2)-20170601-S0602370-1, ,自动化学院（人工智能学院）,<td>&nbsp;</td>,<td>&nbsp;</td>,<td>&nbsp;</td>
 ,综合课程设计,1, ,实践,吴秋轩,(2019-2020-2)-20170601-S0602370-3, ,自动化学院（人工智能学院）,<td>&nbsp;</td>,<td>&nbsp;</td>,<td>&nbsp;</td>
